DateTime,Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2 Power Consumption,Zone 3 Power Consumption
4/25/17 20:10,17.15,64.93,0.08,45769.98924,24595.11202,28567.27273
4/25/17 20:20,17.05,64.33,0.083,45137.56728,24679.42974,28520.72727
4/25/17 20:30,16.96,64.1,0.083,44666.35091,24536.45621,28497.45455
4/25/17 20:40,16.8,65.1,0.08,44777.95479,24719.7556,28288
4/25/17 20:50,16.69,65.47,0.081,44529.94618,24419.1446,28270.54545
4/25/17 21:00,16.77,65.37,0.078,43959.52637,24177.18941,27898.18182
4/25/17 21:10,16.86,64.56,0.081,43351.90527,24213.84929,27461.81818
4/25/17 21:20,17.08,63.63,0.08,42967.49193,23942.56619,27159.27273
4/25/17 21:30,17.35,61.46,0.078,42409.47255,23495.31568,27159.27273
4/25/17 21:40,17.54,60.99,0.078,41578.6437,23048.06517,27176.72727
4/25/17 21:50,17.56,60.39,0.08,40834.61787,22523.82892,26589.09091
4/25/17 22:00,17.56,61.09,0.08,40152.59419,22487.16904,26280.72727
4/25/17 22:10,17.54,61.53,0.079,39668.9774,22347.86151,26257.45455
4/25/17 22:20,17.5,62.26,0.077,39210.16146,21896.94501,25256.72727
4/25/17 22:30,17.55,62.6,0.079,38193.32616,21431.36456,24482.90909
4/25/17 22:40,17.56,63.26,0.08,36940.88267,20793.48269,23720.72727
4/25/17 22:50,17.43,64.1,0.079,35552.03445,20287.57637,23185.45455
4/25/17 23:00,17.24,65.67,0.078,34448.39612,19686.35438,22469.81818
4/25/17 23:10,17.1,66.73,0.081,33555.56512,19345.41752,21789.09091
4/25/17 23:20,16.92,68.2,0.076,32513.92896,18520.57026,21166.54545
4/25/17 23:30,16.86,67.97,0.078,31695.50054,18267.61711,20631.27273
4/25/17 23:40,16.74,68.1,0.081,30765.46825,17494.09369,20142.54545
4/25/17 23:50,16.73,67.23,0.08,29984.24112,17266.80244,19584
4/26/17 0:00,16.71,65.73,0.078,29351.81916,16867.20978,19176.72727
4/26/17 0:10,16.72,64.63,0.077,28384.58558,16408.9613,18624
4/26/17 0:20,16.79,64.56,0.077,27665.3606,15892.05703,18350.54545
4/26/17 0:30,16.7,65.3,0.079,27181.74381,15631.77189,17978.18182
4/26/17 0:40,16.73,65.2,0.079,26946.13563,15386.15071,17710.54545
4/26/17 0:50,16.74,65.33,0.079,26338.51453,14993.89002,17367.27273
4/26/17 1:00,16.98,63.33,0.078,26102.90635,14667.61711,17082.18182
4/26/17 1:10,16.96,62.96,0.078,25966.50161,14572.30143,16855.27273
4/26/17 1:20,16.98,63.4,0.08,25532.48654,13941.75153,16587.63636
4/26/17 1:30,17.13,62.9,0.078,25284.47793,13978.41141,16424.72727
4/26/17 1:40,17.06,63.53,0.08,25210.07535,13996.74134,16244.36364
4/26/17 1:50,17.16,62.43,0.08,24887.66416,13751.12016,16209.45455
4/26/17 2:00,17.23,61.93,0.078,24689.25727,13817.10794,16075.63636
4/26/17 2:10,17.17,62.43,0.08,24652.05597,13589.8167,15848.72727
4/26/17 2:20,17.13,63,0.078,24590.05382,13542.15886,15650.90909
4/26/17 2:30,17.01,64.26,0.08,24466.04952,13553.15682,15604.36364
4/26/17 2:40,17,64.46,0.078,24342.04521,13454.17515,15604.36364
4/26/17 2:50,17.03,64.33,0.077,24218.0409,13428.51324,15441.45455
4/26/17 3:00,17.04,63.66,0.076,24081.63617,13586.15071,15400.72727
4/26/17 3:10,16.98,64.33,0.082,24094.0366,13589.8167,15348.36364
4/26/17 3:20,16.92,64.63,0.081,24143.63832,13369.85743,15429.81818
4/26/17 3:30,16.82,66.47,0.079,24094.0366,13589.8167,15458.90909
4/26/17 3:40,16.48,70.2,0.078,24156.03875,13916.08961,15493.81818
4/26/17 3:50,16.39,70.4,0.078,24664.4564,14106.72098,15790.54545
4/26/17 4:00,16.31,70.5,0.078,24986.8676,14345.01018,16052.36364
4/26/17 4:10,16.36,70.3,0.077,24701.6577,14103.05499,15941.81818
4/26/17 4:20,16.43,69.74,0.083,24317.24435,14139.71487,15726.54545
4/26/17 4:30,16.45,69.94,0.078,24069.23574,13864.76578,15662.54545
4/26/17 4:40,16.37,71.2,0.078,23895.62971,13798.778,15586.90909
4/26/17 4:50,16.22,72.5,0.079,23746.82454,13747.45418,15714.90909
4/26/17 5:00,16.11,74.3,0.077,23436.81378,13230.5499,15528.72727
4/26/17 5:10,15.9,74.8,0.078,22147.169,12929.9389,14929.45455
4/26/17 5:20,15.8,74.8,0.079,21514.74704,12636.65988,14016
4/26/17 5:30,15.72,74.3,0.08,21365.94187,12545.01018,13021.09091
4/26/17 5:40,15.85,72.9,0.078,21105.53283,12838.28921,12317.09091
4/26/17 5:50,16.14,69.6,0.076,21452.74489,13025.25458,11979.63636
4/26/17 6:00,16.32,67.13,0.079,22221.57158,13483.50305,12177.45455
4/26/17 6:10,16.28,66.97,0.078,22928.39612,13985.74338,11997.09091
4/26/17 6:20,16.14,67.47,0.08,23436.81378,14389.00204,11973.81818
4/26/17 6:30,15.99,68.13,0.086,23300.40904,14517.31161,11956.36364
4/26/17 6:40,15.92,68.74,0.08,23027.59957,14619.95927,11921.45455
4/26/17 6:50,15.99,68.71,0.082,23027.59957,14850.9165,11787.63636
4/26/17 7:00,16.01,68.61,0.082,23932.831,15510.7943,11938.90909
4/26/17 7:10,16.25,67.27,0.081,24912.46502,15939.71487,12200.72727
4/26/17 7:20,16.32,66.74,0.081,25396.08181,16317.31161,12346.18182
4/26/17 7:30,16.55,65.17,0.08,25693.69214,16412.62729,12526.54545
4/26/17 7:40,16.69,65.37,0.081,26189.70936,16705.90631,12561.45455
4/26/17 7:50,16.82,64.43,0.085,26623.72443,17153.15682,12840.72727
4/26/17 8:00,16.95,63.83,0.082,26970.93649,17457.43381,13114.18182
4/26/17 8:10,17.19,64.7,0.087,27615.75888,17699.389,13329.45455
4/26/17 8:20,17.24,64.77,0.08,27132.14209,17996.33401,13812.36364
4/26/17 8:30,17.31,65,0.081,27528.95587,18410.59063,14306.90909
4/26/17 8:40,17.43,63.7,0.079,27987.7718,18469.24644,14481.45455
4/26/17 8:50,17.54,62.87,0.083,29426.22174,18810.1833,14690.90909
4/26/17 9:00,17.74,61.54,0.08,29984.24112,18890.83503,14830.54545
4/26/17 9:10,17.91,60.8,0.082,31298.68676,19110.7943,15156.36364
4/26/17 9:20,18.1,59.26,0.081,30517.45963,19734.01222,15522.90909
4/26/17 9:30,18.5,59.53,0.08,30777.86868,20001.62933,15860.36364
4/26/17 9:40,18.45,57.63,0.083,31311.08719,20173.93075,15912.72727
4/26/17 9:50,18.63,57.27,0.084,32241.11948,20214.25662,16325.81818
4/26/17 10:00,18.31,54.89,0.083,32997.54575,20437.88187,16482.90909
4/26/17 10:10,18.15,54.53,0.083,33481.16254,20848.47251,16686.54545
4/26/17 10:20,18.4,55.8,0.082,33667.169,20833.80855,16942.54545
4/26/17 10:30,18.44,51.36,0.08,33927.57804,20874.13442,17041.45455
4/26/17 10:40,18.83,51.92,0.083,34076.38321,21145.41752,17332.36364
4/26/17 10:50,19.07,51.82,0.082,34361.59311,21237.06721,17309.09091
4/26/17 11:00,19.28,51.93,0.083,34299.59096,21174.74542,17344
4/26/17 11:10,19.42,54.33,0.087,34894.81163,21130.75356,17442.90909
4/26/17 11:20,18.95,56.06,0.085,35204.82239,21446.02851,17669.81818
4/26/17 11:30,19.06,54.86,0.087,35725.64047,21610.99796,17920
4/26/17 11:40,19.31,54.06,0.085,36110.05382,21643.99185,18036.36364
4/26/17 11:50,19.57,52.46,0.084,35961.24865,21299.389,18164.36364
4/26/17 12:00,19.58,50.72,0.084,35824.84392,21042.76986,18408.72727
4/26/17 12:10,20.03,50.16,0.082,35924.04736,21086.76171,18676.36364
4/26/17 12:20,20.24,47.79,0.086,35849.64478,21662.32179,19025.45455
4/26/17 12:30,20.34,50.69,0.085,35762.84177,21380.04073,19060.36364
4/26/17 12:40,20.97,50.02,0.081,35465.23143,21024.43992,18973.09091
4/26/17 12:50,21.13,46.12,0.084,35291.6254,21053.76782,18885.81818
4/26/17 13:00,20.85,46.19,0.084,35155.22067,21057.43381,18752
4/26/17 13:10,20.99,44.82,0.085,35341.22713,21233.40122,18833.45455
4/26/17 13:20,21.02,43.95,0.086,35217.22282,21050.10183,18525.09091
4/26/17 13:30,21.26,43.45,0.086,35266.82454,20925.45825,18507.63636
4/26/17 13:40,21.16,43.88,0.082,35043.61679,20885.13238,18484.36364
4/26/17 13:50,21.24,43.51,0.083,34981.61464,20877.80041,18391.27273
4/26/17 14:00,21.2,43.85,0.084,34622.00215,21002.44399,18501.81818
4/26/17 14:10,21.17,45.48,0.087,34200.38751,21072.09776,18193.45455
4/26/17 14:20,21.14,44.51,0.082,34187.98708,21262.72912,17972.36364
4/26/17 14:30,21.13,44.51,0.084,33939.97847,20870.46843,18094.54545
4/26/17 14:40,20.84,44.91,0.083,33642.36814,20936.45621,18170.18182
4/26/17 14:50,21,43.18,0.085,33419.16039,20888.79837,18176
4/26/17 15:00,21.23,40.31,0.083,33332.35737,20566.19145,17984
4/26/17 15:10,21.43,38.71,0.085,33394.35953,20463.54379,17844.36364
4/26/17 15:20,21.31,39.07,0.081,33431.56082,20463.54379,17844.36364
4/26/17 15:30,21.34,39.61,0.085,33344.7578,19891.64969,17786.18182
4/26/17 15:40,21.34,41.04,0.083,32960.34446,19975.96741,17600
4/26/17 15:50,21.22,41.81,0.085,32451.9268,20016.29328,17629.09091
4/26/17 16:00,21.28,41.57,0.089,32600.73197,19909.97963,17681.45455
4/26/17 16:10,21.09,41.88,0.083,32352.72336,19972.30143,17652.36364
4/26/17 16:20,21,43.58,0.083,32216.31862,19796.33401,17576.72727
4/26/17 16:30,20.94,46.98,0.086,31472.29279,19510.38697,17495.27273
4/26/17 16:40,20.77,48.15,0.085,32129.51561,19294.09369,17553.45455
4/26/17 16:50,20.81,47.58,0.086,32203.91819,19114.46029,17541.81818
4/26/17 17:00,20.69,48.52,0.085,32104.71475,18641.54786,17710.54545
4/26/17 17:10,20.48,49.05,0.085,32352.72336,18557.23014,17937.45455
4/26/17 17:20,20.33,50.18,0.083,32637.93326,18766.19145,18094.54545
4/26/17 17:30,20.02,51.92,0.083,32972.74489,18593.89002,18176
4/26/17 17:40,19.98,52.15,0.084,32985.14532,18689.2057,18333.09091
4/26/17 17:50,19.87,53.75,0.087,33282.75565,18857.84114,18234.18182
4/26/17 18:00,19.68,54.55,0.083,32761.93757,18773.52342,18373.81818
4/26/17 18:10,19.55,54.59,0.085,33071.94833,18854.17515,18682.18182
4/26/17 18:20,19.42,54.52,0.083,33629.96771,18997.14868,19031.27273
4/26/17 18:30,19.26,54.32,0.086,34125.98493,19008.14664,19624.72727
4/26/17 18:40,19.26,53.95,0.086,35006.4155,19459.06314,20730.18182
4/26/17 18:50,19.17,55.46,0.082,36568.86975,20188.5947,22539.63636
4/26/17 19:00,18.84,55.86,0.082,38565.33907,21119.7556,25146.18182
4/26/17 19:10,18.6,57.36,0.083,42756.68461,22861.0998,27333.81818
4/26/17 19:20,18.45,57.56,0.083,44405.94187,24144.19552,28020.36364
4/26/17 19:30,18.36,59.59,0.081,44802.75565,24543.78819,27962.18182
4/26/17 19:40,18.18,61.06,0.084,44951.56082,24547.45418,27944.72727
4/26/17 19:50,18.01,62.36,0.083,45137.56728,24727.08758,28008.72727
4/26/17 20:00,17.86,63.3,0.083,45273.97201,24525.45825,27950.54545
4/26/17 20:10,17.63,64.3,0.085,44963.96125,24683.09572,27909.81818
4/26/17 20:20,17.4,64.5,0.082,45001.16254,24701.42566,27909.81818
4/26/17 20:30,17.2,64.56,0.08,45112.76642,24602.44399,27851.63636
4/26/17 20:40,17.11,64.2,0.087,44579.5479,24195.51935,27770.18182
4/26/17 20:50,17.07,64.16,0.088,44939.16039,24070.87576,27874.90909
4/26/17 21:00,17.08,63.6,0.083,44145.53283,23843.58452,27793.45455
4/26/17 21:10,16.87,64.26,0.084,43959.52637,23711.60896,27595.63636
4/26/17 21:20,16.8,64.26,0.083,43413.90743,23407.33198,27357.09091
4/26/17 21:30,16.75,63.76,0.087,42843.48762,23161.71079,27159.27273
4/26/17 21:40,16.52,64.53,0.083,42149.06351,22960.08147,26810.18182
4/26/17 21:50,16.35,64.73,0.081,41628.24543,22692.46436,26385.45455
4/26/17 22:00,16.28,64.63,0.079,40933.82131,22443.17719,25978.18182
4/26/17 22:10,16.11,64.8,0.082,40040.99031,22076.57841,25664
4/26/17 22:20,16.04,65.13,0.082,38776.14639,21746.63951,25041.45455
4/26/17 22:30,15.91,66.33,0.085,37362.49731,20731.1609,24261.81818
4/26/17 22:40,15.7,67.33,0.079,36283.65985,20390.22403,23453.09091
4/26/17 22:50,15.55,67.83,0.081,35477.63186,19737.67821,22818.90909
4/26/17 23:00,15.35,69.14,0.084,34187.98708,19224.43992,22085.81818
4/26/17 23:10,15.44,69.44,0.08,33183.55221,18722.19959,21579.63636
4/26/17 23:20,15.5,68.64,0.079,32365.12379,18120.9776,21096.72727
4/26/17 23:30,15.48,67.77,0.084,31633.49839,17604.07332,20573.09091
4/26/17 23:40,15.26,68.37,0.081,30641.46394,17237.47454,19962.18182
4/26/17 23:50,14.96,69.84,0.082,29661.82992,16863.54379,19578.18182
4/27/17 0:00,14.43,71.8,0.081,28930.20452,16225.66191,18880
4/27/17 0:10,14.52,71.8,0.081,28012.57266,15664.76578,18397.09091
4/27/17 0:20,14.67,70.8,0.08,27442.15285,15452.13849,18117.81818
4/27/17 0:30,14.51,71.2,0.081,26970.93649,15118.5336,17728
4/27/17 0:40,14.21,71.8,0.082,26722.92788,15085.53971,17396.36364
4/27/17 0:50,14,72.8,0.081,26202.1098,14704.27699,17093.81818
4/27/17 1:00,13.85,73.8,0.08,25743.29386,14480.65173,16657.45455
4/27/17 1:10,13.69,75.1,0.082,25408.48224,14227.69857,16424.72727
4/27/17 1:20,13.53,76.3,0.082,25123.27234,14128.7169,16325.81818
4/27/17 1:30,13.51,76.2,0.08,24813.26157,14044.39919,16081.45455
4/27/17 1:40,13.34,76.8,0.085,24813.26157,13813.44196,15936
4/27/17 1:50,13.28,76.8,0.084,24590.05382,13798.778,15848.72727
4/27/17 2:00,13.35,76.8,0.083,24453.64909,13850.10183,15819.63636
4/27/17 2:10,13.37,76.3,0.084,24205.64047,13637.47454,15650.90909
4/27/17 2:20,13.27,76.2,0.08,24342.04521,13604.48065,15627.63636
4/27/17 2:30,13.23,75.9,0.079,24205.64047,13366.19145,15569.45455
4/27/17 2:40,13.23,75.2,0.082,24143.63832,13344.19552,15604.36364
4/27/17 2:50,13.09,74.8,0.087,23957.63186,13252.54582,15773.09091
4/27/17 3:00,13.11,74.8,0.082,24131.23789,13395.51935,15848.72727
4/27/17 3:10,13.02,74.8,0.082,24180.83961,13461.50713,15912.72727
4/27/17 3:20,12.59,76.1,0.079,24180.83961,13311.20163,15906.90909
4/27/17 3:30,12.39,76.8,0.087,24205.64047,13270.87576,15831.27273
4/27/17 3:40,12.2,77.6,0.082,24280.04306,13289.2057,15918.54545
4/27/17 3:50,12.18,78.2,0.083,24627.25511,13553.15682,16075.63636
4/27/17 4:00,12.14,78.6,0.084,25210.07535,13828.10591,16075.63636
4/27/17 4:10,12.04,78.8,0.082,25024.06889,13864.76578,15988.36364
4/27/17 4:20,12.11,78,0.08,24540.4521,13780.44807,15697.45455
4/27/17 4:30,12.09,77,0.084,24354.44564,13560.4888,15435.63636
4/27/17 4:40,11.95,77,0.084,24230.44133,13589.8167,15284.36364
4/27/17 4:50,11.8,77.5,0.082,23846.02799,13457.84114,15098.18182
4/27/17 5:00,11.7,78.4,0.08,23015.19914,12772.30143,14894.54545
4/27/17 5:10,11.57,79.1,0.081,21985.9634,12354.37882,14411.63636
4/27/17 5:20,11.3,80,0.079,21477.54575,12350.71283,13393.45455
4/27/17 5:30,11.4,80.2,0.077,21217.13671,12097.75967,12189.09091
4/27/17 5:40,11.59,79.6,0.083,20894.72551,12350.71283,11479.27273
4/27/17 5:50,11.44,79.6,0.083,21142.73412,12567.00611,11275.63636
4/27/17 6:00,11.52,79.2,0.079,22035.56512,13168.22811,11549.09091
4/27/17 6:10,11.69,77.7,0.081,22692.78794,13776.78208,11840
4/27/17 6:20,11.5,77.3,0.085,22965.59742,14139.71487,12078.54545
4/27/17 6:30,11.29,78.9,0.081,23164.00431,14235.03055,12049.45455
4/27/17 6:40,11.41,78.8,0.081,23263.20775,14304.68432,11845.81818
4/27/17 6:50,11.12,79.6,0.083,23201.2056,14429.3279,11915.63636
4/27/17 7:00,10.94,80.1,0.08,23821.22713,14953.56415,12258.90909
4/27/17 7:10,11.13,80.1,0.077,24342.04521,15470.46843,12037.81818
4/27/17 7:20,11.47,79.5,0.08,24602.45425,16123.01426,12433.45455
4/27/17 7:30,11.67,78.1,0.078,24887.66416,16240.32587,12532.36364
4/27/17 7:40,11.8,77.3,0.08,25346.48009,16573.93075,12532.36364
4/27/17 7:50,12.05,77.2,0.084,25792.89559,16577.59674,12776.72727
4/27/17 8:00,12.33,76.6,0.087,26276.51238,17090.83503,13114.18182
4/27/17 8:10,12.67,75.8,0.083,27070.13994,17076.17108,13352.72727
4/27/17 8:20,13.02,74.4,0.082,28359.78471,17351.12016,13550.54545
4/27/17 8:30,13.52,73.5,0.085,28979.80624,17527.08758,13748.36364
4/27/17 8:40,13.86,71.8,0.085,29413.82131,18205.29532,13957.81818
4/27/17 8:50,14.34,70.4,0.085,29847.83638,17970.6721,14219.63636
4/27/17 9:00,14.76,68.67,0.084,30095.84499,17923.01426,14504.72727
4/27/17 9:10,15.2,66.57,0.087,30505.0592,18194.29735,14830.54545
4/27/17 9:20,15.72,65.37,0.086,31162.28202,18667.20978,15098.18182
4/27/17 9:30,16.1,63.3,0.085,31844.30571,18978.81874,15522.90909
4/27/17 9:40,16.72,63.07,0.084,32141.91604,19198.778,15784.72727
4/27/17 9:50,17.12,60.94,0.084,32885.94187,19418.73727,16005.81818
4/27/17 10:00,17.51,59.6,0.085,33233.15393,20107.94297,16384
4/27/17 10:10,17.98,57.87,0.087,33741.57158,19902.64766,16727.27273
4/27/17 10:20,18.38,56,0.093,33865.57589,20019.95927,17047.27273
4/27/17 10:30,18.89,53.43,0.087,34026.78149,20199.59267,17152
4/27/17 10:40,19.34,49.86,0.09,34522.79871,20335.23422,17227.63636
4/27/17 10:50,19.7,49.76,0.087,34870.01076,20551.52749,17326.54545
4/27/17 11:00,20.05,49.19,0.089,35217.22282,20661.50713,17530.18182
4/27/17 11:10,20.31,46.55,0.093,35800.04306,21024.43992,17693.09091
4/27/17 11:20,20.65,45.99,0.088,36196.85684,20921.79226,17867.63636
4/27/17 11:30,20.97,43.12,0.085,36258.85899,21292.05703,18036.36364
4/27/17 11:40,21.27,41.15,0.093,36147.25511,21523.01426,18106.18182
4/27/17 11:50,21.77,40.58,0.084,36184.4564,21581.67006,18321.45455
4/27/17 12:00,22.07,40.38,0.085,35589.23574,21240.7332,18519.27273
4/27/17 12:10,21.61,40.98,0.086,35787.64263,21240.7332,18432
4/27/17 12:20,21.78,39.91,0.088,35775.2422,21281.05906,18624
4/27/17 12:30,22.02,38.84,0.088,35775.2422,20980.44807,18839.27273
4/27/17 12:40,22.9,39.01,0.082,35490.03229,20943.78819,18891.63636
4/27/17 12:50,22.6,36.98,0.081,35328.8267,20907.12831,18833.45455
4/27/17 13:00,22.6,38.81,0.077,34956.81378,21020.77393,18769.45455
4/27/17 13:10,22.85,40.38,0.075,34882.41119,21152.74949,18903.27273
4/27/17 13:20,22.68,40.41,0.075,34597.20129,21281.05906,18996.36364
4/27/17 13:30,22.63,39.68,0.075,34560,21303.05499,18775.27273
4/27/17 13:40,22.61,40.21,0.076,34175.58665,21314.05295,18833.45455
4/27/17 13:50,22.63,40.48,0.077,34187.98708,21075.76375,18775.27273
4/27/17 14:00,22.5,41.01,0.077,34101.18407,21255.39715,18763.63636
4/27/17 14:10,22.44,40.28,0.074,33977.17976,21222.40326,18885.81818
4/27/17 14:20,22.51,40.64,0.074,34001.98062,21574.33809,18757.81818
4/27/17 14:30,22.64,40.98,0.077,33617.56728,21471.69043,18635.63636
4/27/17 14:40,22.61,41.01,0.076,33109.14962,21053.76782,18507.63636
4/27/17 14:50,22.44,41.84,0.074,32873.54144,21196.74134,18437.81818
4/27/17 15:00,22.43,42.04,0.073,32823.93972,21134.41955,18437.81818
4/27/17 15:10,22.25,42.54,0.073,32836.34015,21174.74542,18461.09091
4/27/17 15:20,22.38,42.11,0.074,32935.5436,21094.09369,18356.36364
4/27/17 15:30,22.41,41.07,0.074,32935.5436,20639.5112,18437.81818
4/27/17 15:40,22.36,39.27,0.074,32898.3423,20335.23422,18397.09091
4/27/17 15:50,22.49,37.04,0.076,32662.73412,20507.53564,17984
4/27/17 16:00,22.34,37.77,0.076,32377.52422,19942.97352,17972.36364
4/27/17 16:10,22.31,37.04,0.074,32203.91819,19975.96741,18059.63636
4/27/17 16:20,22.35,38.67,0.071,32166.7169,19561.71079,17588.36364
4/27/17 16:30,22.38,38.41,0.076,32104.71475,21116.08961,16640
4/27/17 16:40,22.44,37.47,0.077,31955.90958,21061.0998,16552.72727
4/27/17 16:50,22.46,39.04,0.076,32055.11302,20551.52749,16564.36364
4/27/17 17:00,22.46,39.61,0.073,32203.91819,20544.19552,16727.27273
4/27/17 17:10,22.41,38.3,0.073,32265.92034,20595.51935,16733.09091
4/27/17 17:20,22.42,36.97,0.077,32303.12164,20514.86762,16721.45455
4/27/17 17:30,22.18,37.8,0.073,32476.72766,20309.5723,16680.72727
4/27/17 17:40,21.79,41.84,0.073,32699.93541,20393.89002,16750.54545
4/27/17 17:50,21.47,42.44,0.074,32501.52853,20481.87373,17053.09091
4/27/17 18:00,21.15,43.54,0.075,32588.33154,20250.9165,17256.72727
4/27/17 18:10,20.89,44.14,0.073,32712.33584,20261.91446,17512.72727
4/27/17 18:20,20.8,43.74,0.073,33233.15393,20800.81466,17803.63636
4/27/17 18:30,20.94,43.38,0.075,33927.57804,20969.4501,18269.09091
4/27/17 18:40,21.03,44.01,0.076,35192.42196,21673.31976,19554.90909
4/27/17 18:50,20.92,46.95,0.08,36519.26803,22215.88595,21067.63636
4/27/17 19:00,20.51,49.42,0.08,38292.5296,23663.95112,23470.54545
4/27/17 19:10,20.16,52.69,0.079,41888.65447,25991.85336,25128.72727
4/27/17 19:20,19.91,54.02,0.081,43711.51776,26886.35438,25716.36364
4/27/17 19:30,19.81,54.99,0.08,44368.74058,27190.63136,25914.18182
4/27/17 19:40,19.59,56.76,0.08,44678.75135,27520.57026,26112
4/27/17 19:50,19.34,58.02,0.082,44567.14747,27450.9165,26094.54545
4/27/17 20:00,18.93,58.99,0.086,44281.93757,27271.2831,26088.72727
4/27/17 20:10,18.7,59.53,0.087,44455.5436,27168.63544,26013.09091
4/27/17 20:20,18.48,60.19,0.089,44182.73412,27142.97352,25995.63636
4/27/17 20:30,18.31,60.83,0.085,44393.54144,27146.63951,26112
4/27/17 20:40,18.25,61.29,0.089,44455.5436,26996.33401,26082.90909
4/27/17 20:50,17.96,63.3,0.087,43934.72551,26516.08961,25850.18182
4/27/17 21:00,18.59,63.33,0.078,43413.90743,26464.76578,25553.45455
4/27/17 21:10,18.65,63.4,0.08,43227.90097,26318.12627,25361.45455
4/27/17 21:20,18.48,63.5,0.083,42719.48332,26149.49084,25192.72727
4/27/17 21:30,18.26,63.26,0.081,42335.06997,25834.21589,25099.63636
4/27/17 21:40,18.18,62.76,0.081,41702.64801,25540.93686,24861.09091
4/27/17 21:50,18.07,63.46,0.081,40896.62002,25328.30957,24692.36364
4/27/17 22:00,17.93,65.93,0.083,40475.00538,25298.98167,24610.90909
4/27/17 22:10,17.4,68.6,0.081,39743.37998,24782.07739,24314.18182
4/27/17 22:20,16.98,71.3,0.08,38813.34769,24122.19959,23720.72727
4/27/17 22:30,16.75,73.4,0.08,37771.71152,23378.00407,23098.18182
4/27/17 22:40,16.5,75,0.081,36978.08396,22930.75356,22592
4/27/17 22:50,16.23,76.7,0.08,35862.04521,22296.53768,21730.90909
4/27/17 23:00,16.14,77.1,0.079,34795.60818,21621.99593,20183.27273
4/27/17 23:10,15.92,77.4,0.08,34051.58235,21229.73523,19880.72727
4/27/17 23:20,15.59,78,0.077,33047.14747,20595.51935,19752.72727
4/27/17 23:30,15.41,78.3,0.079,31893.90743,19983.29939,19234.90909
4/27/17 23:40,15.47,78.3,0.077,30666.2648,19627.69857,18769.45455
4/27/17 23:50,15.44,77.9,0.081,29934.6394,19173.11609,18519.27273
4/28/17 0:00,15.4,77.5,0.08,29413.82131,18696.53768,18146.90909
4/28/17 0:10,15.27,77.8,0.078,28210.97955,18098.98167,17559.27273
4/28/17 0:20,15.33,77.6,0.078,27677.76103,17835.03055,17181.09091
4/28/17 0:30,15.26,76.6,0.079,27082.54037,17424.43992,17012.36364
4/28/17 0:40,15.1,77.7,0.081,26536.92142,17054.17515,16709.81818
4/28/17 0:50,15.02,78.4,0.078,25978.90205,16621.58859,16372.36364
4/28/17 1:00,15.27,78.4,0.08,25495.28525,16269.65377,15976.72727
4/28/17 1:10,15.49,76.4,0.076,25048.86975,15943.38086,15621.81818
4/28/17 1:20,15.35,76.4,0.076,24788.46071,15741.75153,15499.63636
4/28/17 1:30,15.32,76.4,0.078,24701.6577,15694.09369,15330.90909
4/28/17 1:40,15.3,75.5,0.083,24342.04521,15646.43585,15086.54545
4/28/17 1:50,15.23,76,0.075,24156.03875,15283.50305,15133.09091
4/28/17 2:00,15.25,75.8,0.08,24056.83531,15235.84521,15016.72727
4/28/17 2:10,15.09,76.1,0.078,23672.42196,14825.25458,14917.81818
4/28/17 2:20,15.06,75.9,0.081,23635.22067,14905.90631,14725.81818
4/28/17 2:30,14.94,75.9,0.079,23548.41765,14814.25662,14615.27273
4/28/17 2:40,15.06,75.4,0.083,23523.61679,14843.58452,14545.45455
4/28/17 2:50,15.13,75.2,0.079,23387.21206,15030.5499,14650.18182
4/28/17 3:00,15.01,74.9,0.078,23511.21636,15272.50509,14597.81818
4/28/17 3:10,14.77,75.9,0.082,23808.8267,15151.52749,14626.90909
4/28/17 3:20,14.65,76.4,0.079,23833.62756,15272.50509,14679.27273
4/28/17 3:30,14.62,76.4,0.079,23932.831,15169.85743,14981.81818
4/28/17 3:40,14.63,76.3,0.079,24193.24004,15279.83707,15057.45455
4/28/17 3:50,14.68,76,0.08,24813.26157,15972.70876,15458.90909
4/28/17 4:00,14.51,76.3,0.078,25296.87836,16243.99185,15592.72727
4/28/17 4:10,14.62,76.2,0.078,24800.86114,16167.00611,15389.09091
4/28/17 4:20,14.54,75.5,0.079,24676.85684,16090.02037,15243.63636
4/28/17 4:30,14.49,75.6,0.079,24329.64478,15822.40326,14900.36364
4/28/17 4:40,14.4,75.1,0.079,24193.24004,15587.78004,14795.63636
4/28/17 4:50,14.34,75.1,0.078,23920.43057,15628.10591,14673.45455
4/28/17 5:00,14.45,74.5,0.078,23325.2099,14660.28513,14382.54545
4/28/17 5:10,14.5,73.4,0.079,22196.77072,14359.67413,14004.36364
4/28/17 5:20,13.75,76.7,0.079,21551.94833,14363.34012,13102.54545
4/28/17 5:30,13.1,78.7,0.079,21279.13886,14040.7332,12014.54545
4/28/17 5:40,12.89,79.8,0.079,21142.73412,14026.06925,11415.27273
4/28/17 5:50,12.94,80.2,0.079,21576.74919,14363.34012,11194.18182
4/28/17 6:00,13.17,79.8,0.077,22271.1733,15250.50916,11013.81818
4/28/17 6:10,13.24,78.9,0.08,22903.59526,15657.43381,11130.18182
4/28/17 6:20,13.01,79,0.082,23226.00646,16145.01018,11304.72727
4/28/17 6:30,12.9,79,0.082,23784.02583,16082.68839,11380.36364
